REGION	MARKER	ANNO1	ANNO2
Region_89	SNP_8833	1	0.675343577284366
Region_89	SNP_8834	1	0.859985256101936
Region_89	SNP_8835	0	0.205395579803735
Region_89	SNP_8836	1	0.252346565481275
Region_89	SNP_8837	0	0.849259635899216
Region_89	SNP_8838	0	0.80320965568535
Region_89	SNP_8839	0	0.260935075348243
Region_89	SNP_8840	1	0.581548375543207
Region_89	SNP_8841	0	0.180358813144267
Region_89	SNP_8842	0	0.463459216291085
Region_89	SNP_8843	1	0.182907815556973
Region_89	SNP_8844	1	0.523007696727291
Region_89	SNP_8845	0	0.201386484084651
Region_89	SNP_8846	1	0.506899815052748
Region_89	SNP_8847	1	0.617345686303452
Region_89	SNP_8848	1	0.178922127000988
Region_89	SNP_8849	1	0.498994728550315
Region_89	SNP_8850	1	0.766566370613873
Region_89	SNP_8851	1	0.215679484652355
Region_89	SNP_8852	1	0.747492610709742
Region_89	SNP_8853	1	0.155369251966476
Region_89	SNP_8854	1	0.833301850128919
Region_89	SNP_8855	1	0.431642249925062
Region_89	SNP_8856	0	0.836557607864961
Region_89	SNP_8857	1	0.895909121492878
Region_89	SNP_8858	0	0.651768847135827
Region_89	SNP_8859	0	0.89876381889917
Region_89	SNP_8860	1	0.693107649916783
Region_89	SNP_8861	0	0.736406601034105
Region_89	SNP_8862	1	0.214178700232878
Region_89	SNP_8863	0	0.908103668829426
Region_89	SNP_8864	0	0.0706702847965062
Region_89	SNP_8865	1	0.00605963030830026
Region_89	SNP_8866	1	0.275597802828997
Region_89	SNP_8867	0	0.518131484277546
Region_89	SNP_8868	0	0.180214820895344
Region_89	SNP_8869	1	0.0194416036829352
Region_89	SNP_8870	0	0.23735323199071
Region_89	SNP_8871	1	0.227122745942324
Region_89	SNP_8872	1	0.804465522291139
Region_89	SNP_8873	1	0.241877417545766
Region_89	SNP_8874	0	0.0536313673947006
Region_89	SNP_8875	0	0.832455368246883
Region_89	SNP_8876	1	0.698180613107979
Region_89	SNP_8877	1	0.667962371371686
Region_89	SNP_8878	0	0.498680910095572
Region_89	SNP_8879	0	0.858741173287854
Region_89	SNP_8880	1	0.788029846968129
Region_89	SNP_8881	1	0.234908421291038
Region_89	SNP_8882	1	0.245889422250912
Region_89	SNP_8883	1	0.823232674505562
Region_89	SNP_8884	1	0.542202028445899
Region_89	SNP_8885	0	0.966793927364051
Region_89	SNP_8886	1	0.783370893681422
Region_89	SNP_8887	1	0.236072099534795
Region_89	SNP_8888	0	0.150569203542545
Region_89	SNP_8889	1	0.421569807687774
Region_89	SNP_8890	0	0.733867824077606
Region_89	SNP_8891	0	0.598940413678065
Region_89	SNP_8892	1	0.915881372289732
Region_89	SNP_8893	1	0.871167441364378
Region_89	SNP_8894	0	0.690849715145305
Region_89	SNP_8895	0	0.453996647149324
Region_89	SNP_8896	0	0.656126664718613
Region_89	SNP_8897	1	0.695675160503015
Region_89	SNP_8898	0	0.968102087732404
Region_89	SNP_8899	0	0.0725843899417669
Region_89	SNP_8900	0	0.659467828925699
Region_90	SNP_8901	1	0.59916752227582
Region_90	SNP_8902	0	0.66824237909168
Region_90	SNP_8903	1	0.950036514550447
Region_90	SNP_8904	1	0.558958000969142
Region_90	SNP_8905	1	0.856033459305763
Region_90	SNP_8906	1	0.0363816551398486
Region_90	SNP_8907	0	0.407654027687386
Region_90	SNP_8908	0	0.843218669760972
Region_90	SNP_8909	0	0.71118104364723
Region_90	SNP_8910	0	0.669829732272774
Region_90	SNP_8911	1	0.433718521380797
Region_90	SNP_8912	0	0.68372145248577
Region_90	SNP_8913	1	0.572105311788619
Region_90	SNP_8914	0	0.441141842631623
Region_90	SNP_8915	0	0.109601550735533
Region_90	SNP_8916	1	0.621639848453924
Region_90	SNP_8917	1	0.463763669133186
Region_90	SNP_8918	0	0.776388699421659
Region_90	SNP_8919	0	0.473667063051835
Region_90	SNP_8920	1	0.259566762018949
Region_90	SNP_8921	1	0.400976952863857
Region_90	SNP_8922	1	0.875990681583062
Region_90	SNP_8923	1	0.724063557572663
Region_90	SNP_8924	1	0.215364031726494
Region_90	SNP_8925	0	0.707798863062635
Region_90	SNP_8926	0	0.736896631773561
Region_90	SNP_8927	0	0.870849804952741
Region_90	SNP_8928	1	0.404384380904958
Region_90	SNP_8929	0	0.95014711539261
Region_90	SNP_8930	1	0.733832732308656
Region_90	SNP_8931	1	0.89829654362984
Region_90	SNP_8932	0	0.0861767174210399
Region_90	SNP_8933	1	0.347078716615215
Region_90	SNP_8934	0	0.866551646729931
Region_90	SNP_8935	1	0.188521285774186
Region_90	SNP_8936	0	0.553522768663242
Region_90	SNP_8937	1	0.450729350326583
Region_90	SNP_8938	1	0.866016507847235
Region_90	SNP_8939	0	0.439950893633068
Region_90	SNP_8940	0	0.207430402981117
Region_90	SNP_8941	1	0.841520165093243
Region_90	SNP_8942	0	0.982578665716574
Region_90	SNP_8943	1	0.0947997057810426
Region_90	SNP_8944	0	0.877087478758767
Region_90	SNP_8945	1	0.281334316590801
Region_90	SNP_8946	1	0.196346084354445
Region_90	SNP_8947	1	0.611865236889571
Region_90	SNP_8948	1	0.432107778033242
Region_90	SNP_8949	0	0.973118594614789
Region_90	SNP_8950	1	0.876979948952794
Region_90	SNP_8951	0	0.570381995290518
Region_90	SNP_8952	1	0.00488638691604137
Region_90	SNP_8953	1	0.874173247953877
Region_90	SNP_8954	0	0.0154598448425531
Region_90	SNP_8955	0	0.267196433153003
Region_90	SNP_8956	1	0.871892898110673
Region_90	SNP_8957	1	0.421991763403639
Region_90	SNP_8958	1	0.923504070146009
Region_90	SNP_8959	0	0.99761701002717
Region_90	SNP_8960	0	0.355933144921437
Region_90	SNP_8961	1	0.182769213570282
Region_90	SNP_8962	1	0.237067837733775
Region_90	SNP_8963	1	0.339957514544949
Region_90	SNP_8964	1	0.973954447312281
Region_90	SNP_8965	1	0.458501235116273
Region_90	SNP_8966	1	0.668934961082414
Region_90	SNP_8967	0	0.826964096399024
Region_90	SNP_8968	1	0.441684902412817
Region_90	SNP_8969	0	0.510897317435592
Region_90	SNP_8970	0	0.449042998254299
Region_90	SNP_8971	0	0.78483672067523
Region_90	SNP_8972	1	0.312480699270964
Region_90	SNP_8973	1	0.0675806147046387
Region_90	SNP_8974	1	0.784296936122701
Region_90	SNP_8975	0	0.892612179741263
Region_90	SNP_8976	0	0.00301596312783659
Region_90	SNP_8977	1	0.253013083944097
Region_90	SNP_8978	1	0.671840820228681
Region_90	SNP_8979	1	0.189055466093123
Region_90	SNP_8980	1	0.2037864390295
Region_90	SNP_8981	0	0.715167742688209
Region_90	SNP_8982	1	0.931210984941572
Region_90	SNP_8983	1	0.46890879329294
Region_90	SNP_8984	1	0.685508927563205
Region_90	SNP_8985	1	0.961023790994659
Region_90	SNP_8986	0	0.829314687056467
Region_90	SNP_8987	1	0.17174891824834
Region_90	SNP_8988	1	0.643204507883638
Region_90	SNP_8989	0	0.8750404054299
Region_90	SNP_8990	1	0.897958469577134
Region_90	SNP_8991	0	0.0666647800244391
Region_90	SNP_8992	0	0.583973404951394
Region_90	SNP_8993	0	0.753920327872038
Region_90	SNP_8994	1	0.918253490002826
Region_90	SNP_8995	0	0.719426020281389
Region_90	SNP_8996	0	0.798592752544209
Region_90	SNP_8997	0	0.617350547574461
Region_90	SNP_8998	1	0.00275217881426215
Region_90	SNP_8999	1	0.35483290697448
Region_90	SNP_9000	0	0.135610384633765
Region_91	SNP_9001	1	0.50202854257077
Region_91	SNP_9002	1	0.0849259155802429
Region_91	SNP_9003	0	0.811140354024246
Region_91	SNP_9004	0	0.31142210890539
Region_91	SNP_9005	0	0.386941654374823
Region_91	SNP_9006	1	0.916115630883723
Region_91	SNP_9007	0	0.406930975383148
Region_91	SNP_9008	1	0.0770590044558048
Region_91	SNP_9009	0	0.717823955696076
Region_91	SNP_9010	0	0.473739435197785
Region_91	SNP_9011	1	0.104528902797028
Region_91	SNP_9012	1	0.492007717490196
Region_91	SNP_9013	0	0.74826864246279
Region_91	SNP_9014	0	0.155325521249324
Region_91	SNP_9015	0	0.618122965563089
Region_91	SNP_9016	1	0.80667913146317
Region_91	SNP_9017	1	0.524459815351292
Region_91	SNP_9018	1	0.366946266964078
Region_91	SNP_9019	1	0.714934075949714
Region_91	SNP_9020	0	0.751459019258618
Region_91	SNP_9021	0	0.172998380381614
Region_91	SNP_9022	0	0.150274543790147
Region_91	SNP_9023	1	0.616624721558765
Region_91	SNP_9024	0	0.220571266487241
Region_91	SNP_9025	0	0.271700851153582
Region_91	SNP_9026	1	0.38804345834069
Region_91	SNP_9027	1	0.36506470781751
Region_91	SNP_9028	0	0.335654067108408
Region_91	SNP_9029	1	0.493347256677225
Region_91	SNP_9030	0	0.610667710890993
Region_91	SNP_9031	0	0.28476963355206
Region_91	SNP_9032	0	0.975188069976866
Region_91	SNP_9033	1	0.00618525943718851
Region_91	SNP_9034	0	0.412050300743431
Region_91	SNP_9035	1	0.30641141324304
Region_91	SNP_9036	1	0.42516008624807
Region_91	SNP_9037	1	0.519840374356136
Region_91	SNP_9038	0	0.629478009417653
Region_91	SNP_9039	1	0.953930406365544
Region_91	SNP_9040	0	0.125518846325576
Region_91	SNP_9041	0	0.761102796532214
Region_91	SNP_9042	0	0.751811762573197
Region_91	SNP_9043	0	0.395483639324084
Region_91	SNP_9044	1	0.0834840794559568
Region_91	SNP_9045	1	0.555505586788058
Region_91	SNP_9046	0	0.679892053361982
Region_91	SNP_9047	0	0.226619436405599
Region_91	SNP_9048	1	0.525344515219331
Region_91	SNP_9049	1	0.503290422260761
Region_91	SNP_9050	1	0.961966903647408
Region_91	SNP_9051	0	0.954701475799084
Region_91	SNP_9052	1	0.237684824271128
Region_91	SNP_9053	1	0.0177134808618575
Region_91	SNP_9054	1	0.35063223191537
Region_91	SNP_9055	1	0.125639342702925
Region_91	SNP_9056	1	0.50468350853771
Region_91	SNP_9057	0	0.0620736549608409
Region_91	SNP_9058	0	0.287679099477828
Region_91	SNP_9059	0	0.963991571217775
Region_91	SNP_9060	0	0.173334224848077
Region_91	SNP_9061	0	0.649918839102611
Region_91	SNP_9062	1	0.363994723185897
Region_91	SNP_9063	1	0.508067203452811
Region_91	SNP_9064	0	0.374380694469437
Region_91	SNP_9065	1	0.30737192928791
Region_91	SNP_9066	0	0.386493649566546
Region_91	SNP_9067	0	0.107984574045986
Region_91	SNP_9068	0	0.949483633274212
Region_91	SNP_9069	0	0.129517412977293
Region_91	SNP_9070	1	0.710211895406246
Region_91	SNP_9071	0	0.0886545453686267
Region_91	SNP_9072	0	0.432159095769748
Region_91	SNP_9073	1	0.379270785721019
Region_91	SNP_9074	1	0.959207419771701
Region_91	SNP_9075	0	0.313427965156734
Region_91	SNP_9076	1	0.987142648547888
Region_91	SNP_9077	0	0.113315231632441
Region_91	SNP_9078	0	0.0160962492227554
Region_91	SNP_9079	1	0.344668816775084
Region_91	SNP_9080	0	0.494799409992993
Region_91	SNP_9081	0	0.991359419422224
Region_91	SNP_9082	0	0.724711059592664
Region_91	SNP_9083	1	0.0245531746186316
Region_91	SNP_9084	0	0.365971508901566
Region_91	SNP_9085	1	0.900312790647149
Region_91	SNP_9086	0	0.852806639391929
Region_91	SNP_9087	0	0.85119945416227
Region_91	SNP_9088	0	0.279657549923286
Region_91	SNP_9089	1	0.0467178882099688
Region_91	SNP_9090	1	0.526020574383438
Region_91	SNP_9091	1	0.603741395752877
Region_91	SNP_9092	0	0.259336075745523
Region_91	SNP_9093	0	0.74825123581104
Region_91	SNP_9094	0	0.248196559725329
Region_91	SNP_9095	0	0.970690950052813
Region_91	SNP_9096	0	0.552480513928458
Region_91	SNP_9097	1	0.927634675521404
Region_91	SNP_9098	0	0.679228650406003
Region_91	SNP_9099	0	0.118637853302062
Region_91	SNP_9100	1	0.563985242741182
Region_92	SNP_9101	1	0.470357667189091
Region_92	SNP_9102	1	0.298487225314602
Region_92	SNP_9103	1	0.835419592447579
Region_92	SNP_9104	0	0.831339028431103
Region_92	SNP_9105	0	0.900782086653635
Region_92	SNP_9106	1	0.476027475204319
Region_92	SNP_9107	0	0.882020283956081
Region_92	SNP_9108	0	0.989000947680324
Region_92	SNP_9109	0	0.521073212614283
Region_92	SNP_9110	0	0.094279952114448
Region_92	SNP_9111	1	0.441902423975989
Region_92	SNP_9112	1	0.305550216464326
Region_92	SNP_9113	1	0.227427871664986
Region_92	SNP_9114	1	0.597068420378491
Region_92	SNP_9115	0	0.276795594254509
Region_92	SNP_9116	1	0.207227994687855
Region_92	SNP_9117	1	0.914968661265448
Region_92	SNP_9118	0	0.036963521502912
Region_92	SNP_9119	0	0.124342473922297
Region_92	SNP_9120	1	0.559269191930071
Region_92	SNP_9121	0	0.0461242811288685
Region_92	SNP_9122	1	0.279970378382131
Region_92	SNP_9123	1	0.252222886309028
Region_92	SNP_9124	1	0.552911723963916
Region_92	SNP_9125	1	0.477048741420731
Region_92	SNP_9126	1	0.172995891887695
Region_92	SNP_9127	0	0.991751450346783
Region_92	SNP_9128	0	0.270077054621652
Region_92	SNP_9129	1	0.402687616180629
Region_92	SNP_9130	1	0.711423147469759
Region_92	SNP_9131	1	0.647473234217614
Region_92	SNP_9132	0	0.437278739875183
Region_92	SNP_9133	0	0.207532775355503
Region_92	SNP_9134	1	0.466184510383755
Region_92	SNP_9135	1	0.420133201871067
Region_92	SNP_9136	0	0.770574072375894
Region_92	SNP_9137	1	0.125765962991863
Region_92	SNP_9138	0	0.134994149440899
Region_92	SNP_9139	0	0.192005639430135
Region_92	SNP_9140	0	0.612758239964023
Region_92	SNP_9141	1	0.90137430652976
Region_92	SNP_9142	0	0.93360761879012
Region_92	SNP_9143	0	0.591367657762021
Region_92	SNP_9144	0	0.403614680049941
Region_92	SNP_9145	0	0.00217925012111664
Region_92	SNP_9146	0	0.244813273660839
Region_92	SNP_9147	1	0.794897393556312
Region_92	SNP_9148	0	0.326473324326798
Region_92	SNP_9149	1	0.092834809795022
Region_92	SNP_9150	1	0.368001755559817
Region_92	SNP_9151	1	0.690862234449014
Region_92	SNP_9152	0	0.260573854902759
Region_92	SNP_9153	1	0.112173903500661
Region_92	SNP_9154	0	0.255572392605245
Region_92	SNP_9155	1	0.227167774224654
Region_92	SNP_9156	1	0.229829896474257
Region_92	SNP_9157	1	0.941693263826892
Region_92	SNP_9158	1	0.315711440751329
Region_92	SNP_9159	0	0.21881836373359
Region_92	SNP_9160	0	0.864684061845765
Region_92	SNP_9161	0	0.0851955327671021
Region_92	SNP_9162	1	0.92722834367305
Region_92	SNP_9163	1	0.0651367944665253
Region_92	SNP_9164	1	0.300981430569664
Region_92	SNP_9165	0	0.180040935752913
Region_92	SNP_9166	0	0.383146423613653
Region_92	SNP_9167	0	0.452097028261051
Region_92	SNP_9168	0	0.0945732381660491
Region_92	SNP_9169	1	0.0182877143379301
Region_92	SNP_9170	0	0.78956394107081
Region_92	SNP_9171	1	0.884219031082466
Region_92	SNP_9172	0	0.0251123355701566
Region_92	SNP_9173	1	0.0780627720523626
Region_92	SNP_9174	0	0.362280834466219
Region_92	SNP_9175	0	0.914175697602332
Region_92	SNP_9176	1	0.735065096057951
Region_92	SNP_9177	0	0.814856915036216
Region_92	SNP_9178	0	0.510943403700367
Region_92	SNP_9179	0	0.463822114979848
Region_92	SNP_9180	0	0.776637382339686
Region_92	SNP_9181	0	0.164445984875783
Region_92	SNP_9182	0	0.596493208315223
Region_92	SNP_9183	1	0.55229295254685
Region_92	SNP_9184	0	0.303139776689932
Region_92	SNP_9185	1	0.878133889753371
Region_92	SNP_9186	0	0.776040712138638
Region_92	SNP_9187	0	0.987666686996818
Region_92	SNP_9188	1	0.0797887174412608
Region_92	SNP_9189	1	0.207142289029434
Region_92	SNP_9190	1	0.173443333944306
Region_92	SNP_9191	1	0.023273313883692
Region_92	SNP_9192	1	0.837367607047781
Region_92	SNP_9193	1	0.387276631314307
Region_92	SNP_9194	1	0.177616994362324
Region_92	SNP_9195	0	0.503593685803935
Region_92	SNP_9196	1	0.928735147463158
Region_92	SNP_9197	0	0.687211212469265
Region_92	SNP_9198	0	0.788261243142188
Region_92	SNP_9199	0	0.937965288059786
Region_92	SNP_9200	1	0.429428988602012
Region_93	SNP_9201	1	0.350269363960251
Region_93	SNP_9202	0	0.0582697633653879
Region_93	SNP_9203	0	0.0731192887760699
Region_93	SNP_9204	0	0.343370962655172
Region_93	SNP_9205	1	0.950865829363465
Region_93	SNP_9206	0	0.431081108981743
Region_93	SNP_9207	1	0.275927542941645
Region_93	SNP_9208	0	0.157702373107895
Region_93	SNP_9209	0	0.501987704308704
Region_93	SNP_9210	0	0.367922452744097
Region_93	SNP_9211	0	0.586322769057006
Region_93	SNP_9212	0	0.900534693617374
Region_93	SNP_9213	0	0.37438305048272
Region_93	SNP_9214	1	0.321090693585575
Region_93	SNP_9215	1	0.334250298561528
Region_93	SNP_9216	1	0.619749071542174
Region_93	SNP_9217	1	0.308785264380276
Region_93	SNP_9218	1	0.0341704713646322
Region_93	SNP_9219	0	0.431581953540444
Region_93	SNP_9220	0	0.427872256841511
Region_93	SNP_9221	1	0.978604624280706
Region_93	SNP_9222	0	0.544563278323039
Region_93	SNP_9223	1	0.324797781882808
Region_93	SNP_9224	0	0.66537702921778
Region_93	SNP_9225	1	0.149405308300629
Region_93	SNP_9226	1	0.654138987651095
Region_93	SNP_9227	1	0.167115909745917
Region_93	SNP_9228	0	0.0839188180398196
Region_93	SNP_9229	0	0.0582150816917419
Region_93	SNP_9230	1	0.515181963331997
Region_93	SNP_9231	0	0.0901853700634092
Region_93	SNP_9232	1	0.598475753329694
Region_93	SNP_9233	1	0.230626131873578
Region_93	SNP_9234	1	0.464976354269311
Region_93	SNP_9235	0	0.80163534777239
Region_93	SNP_9236	0	0.245577010093257
Region_93	SNP_9237	0	0.846490592462942
Region_93	SNP_9238	0	0.256292938254774
Region_93	SNP_9239	0	0.585779529996216
Region_93	SNP_9240	1	0.745021471986547
Region_93	SNP_9241	0	0.941122201038525
Region_93	SNP_9242	0	0.0157243006397039
Region_93	SNP_9243	1	0.115545954788104
Region_93	SNP_9244	0	0.701337391743436
Region_93	SNP_9245	0	0.780676084803417
Region_93	SNP_9246	1	0.772185763111338
Region_93	SNP_9247	0	0.253675138344988
Region_93	SNP_9248	1	0.284930818481371
Region_93	SNP_9249	0	0.158802731893957
Region_93	SNP_9250	1	0.689698928035796
Region_93	SNP_9251	0	0.243151400005445
Region_93	SNP_9252	0	0.974498007679358
Region_93	SNP_9253	0	0.183585310121998
Region_93	SNP_9254	1	0.287106916541234
Region_93	SNP_9255	0	0.814335101982579
Region_93	SNP_9256	0	0.295922147342935
Region_93	SNP_9257	0	0.230228315806016
Region_93	SNP_9258	0	0.76902312785387
Region_93	SNP_9259	0	0.529153519775718
Region_93	SNP_9260	1	0.303717016708106
Region_93	SNP_9261	0	0.890721958130598
Region_93	SNP_9262	0	0.267684644786641
Region_93	SNP_9263	1	0.515256192069501
Region_93	SNP_9264	1	0.635015580337495
Region_93	SNP_9265	1	0.322662344900891
Region_93	SNP_9266	1	0.168650551233441
Region_93	SNP_9267	1	0.260263335192576
Region_93	SNP_9268	0	0.227169334189966
Region_93	SNP_9269	0	0.76503726048395
Region_93	SNP_9270	0	0.86082301218994
Region_93	SNP_9271	0	0.446449242997915
Region_93	SNP_9272	1	0.357112309895456
Region_93	SNP_9273	0	0.242830833885819
Region_93	SNP_9274	1	0.174948557047173
Region_93	SNP_9275	1	0.976411612238735
Region_93	SNP_9276	1	0.00850170315243304
Region_93	SNP_9277	1	0.220217681024224
Region_93	SNP_9278	0	0.145519297802821
Region_93	SNP_9279	0	0.750852591125295
Region_93	SNP_9280	0	0.551238678162917
Region_93	SNP_9281	1	0.892052357085049
Region_93	SNP_9282	1	0.368331974139437
Region_93	SNP_9283	0	0.612466390244663
Region_93	SNP_9284	0	0.459755795076489
Region_93	SNP_9285	0	0.361621855292469
Region_93	SNP_9286	1	0.649231451330706
Region_93	SNP_9287	1	0.467456437647343
Region_93	SNP_9288	0	0.0213640406727791
Region_93	SNP_9289	0	0.325669614132494
Region_93	SNP_9290	1	0.887889110483229
Region_93	SNP_9291	1	0.238639822695404
Region_93	SNP_9292	1	0.956327458145097
Region_93	SNP_9293	1	0.945329839363694
Region_93	SNP_9294	1	0.147904439363629
Region_93	SNP_9295	0	0.0227032811380923
Region_93	SNP_9296	1	0.357340291375294
Region_93	SNP_9297	0	0.57190728187561
Region_93	SNP_9298	0	0.782052354188636
Region_93	SNP_9299	1	0.995208512758836
Region_93	SNP_9300	0	0.634383810916916
Region_94	SNP_9301	1	0.341134784044698
Region_94	SNP_9302	0	0.68352175806649
Region_94	SNP_9303	1	0.922600265592337
Region_94	SNP_9304	1	0.377504579490051
Region_94	SNP_9305	1	0.597667435649782
Region_94	SNP_9306	1	0.705682662082836
Region_94	SNP_9307	1	0.938932670513168
Region_94	SNP_9308	0	0.0650992838200182
Region_94	SNP_9309	0	0.606188795762137
Region_94	SNP_9310	0	0.130298702279106
Region_94	SNP_9311	1	0.565475796582177
Region_94	SNP_9312	0	0.239617026178166
Region_94	SNP_9313	0	0.147138549713418
Region_94	SNP_9314	0	0.221531136194244
Region_94	SNP_9315	1	0.176229754928499
Region_94	SNP_9316	1	0.473163905087858
Region_94	SNP_9317	1	0.0379864552523941
Region_94	SNP_9318	0	0.519388989079744
Region_94	SNP_9319	0	0.570387347135693
Region_94	SNP_9320	1	0.107415105216205
Region_94	SNP_9321	0	0.912243799539283
Region_94	SNP_9322	0	0.612417770549655
Region_94	SNP_9323	0	0.254448222694919
Region_94	SNP_9324	1	0.730293977539986
Region_94	SNP_9325	0	0.188035755651072
Region_94	SNP_9326	0	0.448301099473611
Region_94	SNP_9327	0	0.859294570749626
Region_94	SNP_9328	0	0.689093698514625
Region_94	SNP_9329	0	0.855610717553645
Region_94	SNP_9330	1	0.520772218005732
Region_94	SNP_9331	0	0.134373840643093
Region_94	SNP_9332	1	0.246257853228599
Region_94	SNP_9333	1	0.636340741766617
Region_94	SNP_9334	0	0.0180615417193621
Region_94	SNP_9335	1	0.194806926185265
Region_94	SNP_9336	1	0.422278625192121
Region_94	SNP_9337	1	0.732827537693083
Region_94	SNP_9338	1	0.303759764879942
Region_94	SNP_9339	1	0.88719319854863
Region_94	SNP_9340	1	0.890173527644947
Region_94	SNP_9341	1	0.530812627868727
Region_94	SNP_9342	0	0.536819756263867
Region_94	SNP_9343	1	0.891342739807442
Region_94	SNP_9344	1	0.14068616554141
Region_94	SNP_9345	1	0.0124464267864823
Region_94	SNP_9346	1	0.754095811164007
Region_94	SNP_9347	1	0.199015081627294
Region_94	SNP_9348	1	0.820657287724316
Region_94	SNP_9349	0	0.430050482507795
Region_94	SNP_9350	0	0.186542786192149
Region_94	SNP_9351	1	0.111010743072256
Region_94	SNP_9352	0	0.0876765791326761
Region_94	SNP_9353	1	0.190468239597976
Region_94	SNP_9354	1	0.897818644996732
Region_94	SNP_9355	0	0.0262218816205859
Region_94	SNP_9356	0	0.815593245904893
Region_94	SNP_9357	0	0.0543759521096945
Region_94	SNP_9358	0	0.418282770784572
Region_94	SNP_9359	1	0.857124519068748
Region_94	SNP_9360	1	0.679865788901225
Region_94	SNP_9361	0	0.674582847161219
Region_94	SNP_9362	0	0.397302970755845
Region_94	SNP_9363	0	0.665038682986051
Region_94	SNP_9364	0	0.447044160449877
Region_94	SNP_9365	0	0.4597091388423
Region_94	SNP_9366	1	0.949227833887562
Region_94	SNP_9367	0	0.710309799527749
Region_94	SNP_9368	1	0.185085577890277
Region_94	SNP_9369	0	0.250415865099058
Region_94	SNP_9370	0	0.0244174597319216
Region_94	SNP_9371	1	0.420561121078208
Region_94	SNP_9372	0	0.131168437423185
Region_94	SNP_9373	1	0.615444641560316
Region_94	SNP_9374	1	0.205534210195765
Region_94	SNP_9375	0	0.120033321203664
Region_94	SNP_9376	0	0.785247310763225
Region_94	SNP_9377	0	0.0864720880053937
Region_94	SNP_9378	1	0.726336928317323
Region_94	SNP_9379	1	0.132299133576453
Region_94	SNP_9380	1	0.306178268278018
Region_94	SNP_9381	0	0.762327711330727
Region_94	SNP_9382	0	0.790243371156976
Region_94	SNP_9383	1	0.920190562494099
Region_94	SNP_9384	0	0.86742920265533
Region_94	SNP_9385	1	0.450829077046365
Region_94	SNP_9386	0	0.26698023150675
Region_94	SNP_9387	0	0.137264828663319
Region_94	SNP_9388	1	0.902342948829755
Region_94	SNP_9389	1	0.163339598337188
Region_94	SNP_9390	0	0.983126911334693
Region_94	SNP_9391	0	0.0671543059870601
Region_94	SNP_9392	0	0.143942613620311
Region_94	SNP_9393	1	0.658323573647067
Region_94	SNP_9394	1	0.658958073705435
Region_94	SNP_9395	1	0.0591695371549577
Region_94	SNP_9396	0	0.942262459313497
Region_94	SNP_9397	0	0.944650257006288
Region_94	SNP_9398	0	0.949492163257673
Region_94	SNP_9399	1	0.15623146132566
Region_94	SNP_9400	0	0.629240418085828
Region_95	SNP_9401	0	0.497603311669081
Region_95	SNP_9402	0	0.152676510158926
Region_95	SNP_9403	0	0.0589230041950941
Region_95	SNP_9404	0	0.771323579596356
Region_95	SNP_9405	1	0.919446593150496
Region_95	SNP_9406	0	0.636593136237934
Region_95	SNP_9407	0	0.909731230931357
Region_95	SNP_9408	0	0.47491817898117
Region_95	SNP_9409	0	0.70477628079243
Region_95	SNP_9410	1	0.791157585335895
Region_95	SNP_9411	1	0.252536967396736
Region_95	SNP_9412	0	0.927017878741026
Region_95	SNP_9413	1	0.944154546130449
Region_95	SNP_9414	0	0.848446702118963
Region_95	SNP_9415	1	0.947250715224072
Region_95	SNP_9416	0	0.0232173304539174
Region_95	SNP_9417	1	0.860752070555463
Region_95	SNP_9418	1	0.17344761826098
Region_95	SNP_9419	1	0.921422454528511
Region_95	SNP_9420	1	0.972652708413079
Region_95	SNP_9421	0	0.926473543746397
Region_95	SNP_9422	1	0.765866662142798
Region_95	SNP_9423	0	0.439846784574911
Region_95	SNP_9424	1	0.863191585289314
Region_95	SNP_9425	1	0.607877777190879
Region_95	SNP_9426	0	0.501274245791137
Region_95	SNP_9427	1	0.727343639126047
Region_95	SNP_9428	1	0.263047199929133
Region_95	SNP_9429	1	0.246952600777149
Region_95	SNP_9430	1	0.658942446345463
Region_95	SNP_9431	1	0.906724414555356
Region_95	SNP_9432	1	0.75000591785647
Region_95	SNP_9433	1	0.850221345433965
Region_95	SNP_9434	1	0.688034341204911
Region_95	SNP_9435	0	0.496890154434368
Region_95	SNP_9436	1	0.876161599997431
Region_95	SNP_9437	0	0.510531611507758
Region_95	SNP_9438	1	0.923040657304227
Region_95	SNP_9439	0	0.675773554481566
Region_95	SNP_9440	1	0.519077241886407
Region_95	SNP_9441	1	0.986350811086595
Region_95	SNP_9442	1	0.0726003686431795
Region_95	SNP_9443	1	0.941702297423035
Region_95	SNP_9444	0	0.887159368488938
Region_95	SNP_9445	0	0.819271765649319
Region_95	SNP_9446	0	0.82314393017441
Region_95	SNP_9447	1	0.0304358159191906
Region_95	SNP_9448	1	0.266102568712085
Region_95	SNP_9449	0	0.309297267114744
Region_95	SNP_9450	1	0.509694356936961
Region_95	SNP_9451	0	0.605387901188806
Region_95	SNP_9452	1	0.216538280714303
Region_95	SNP_9453	0	0.339323427295312
Region_95	SNP_9454	1	0.203787038102746
Region_95	SNP_9455	0	0.305472430540249
Region_95	SNP_9456	0	0.829294934635982
Region_95	SNP_9457	1	0.820594675606117
Region_95	SNP_9458	1	0.268229162786156
Region_95	SNP_9459	0	0.939323355443776
Region_95	SNP_9460	1	0.965471695875749
Region_95	SNP_9461	0	0.495632993523031
Region_95	SNP_9462	0	0.399423653492704
Region_95	SNP_9463	0	0.688759454991668
Region_95	SNP_9464	1	0.99364048964344
